position,rsr,splice,total_reads,transcript
1746,0.5117475160724723,1.0,1384,ENST00000360876.9
1784,1.3008076693602246,1.0,2046,ENST00000360876.9
1877,1.5866534445546288,1.0,1231,ENST00000360876.9
1954,0.479520253451007,1.0,1141,ENST00000360876.9
2066,1.3284738383589376,1.0,1901,ENST00000360876.9
2136,2.709795321637426,1.0,1014,ENST00000360876.9
2137,2.709795321637426,1.0,1014,ENST00000360876.9
2172,2.4951597650216466,1.0,1447,ENST00000360876.9
2255,2.4817136886102404,1.0,1482,ENST00000360876.9
2256,2.149482351962407,1.0,2421,ENST00000360876.9
2510,0.5287975349051031,1.0,2946,ENST00000360876.9
2511,0.511166253101737,1.0,2040,ENST00000360876.9
2676,3.2613245177079015,1.0,1312,ENST00000360876.9
2786,1.1005763163850442,1.0,1815,ENST00000360876.9
2917,1.8235767984803009,1.0,1947,ENST00000360876.9
2935,0.42978924934880414,1.0,1070,ENST00000360876.9
331,1.7692806512125157,1.0,1116,ENST00000288828.9
334,1.7422668133547232,1.0,2006,ENST00000288828.9
681,2.1280411807026263,1.0,1102,ENST00000288828.9
871,0.3034043907095132,1.0,1043,ENST00000288828.9
873,0.3034043907095132,1.0,1043,ENST00000288828.9
167,2.126491646778044,1.0,1065,ENST00000382361.8
182,1.6369797793087997,1.0,1374,ENST00000382361.8
184,1.5544711668796716,1.0,1758,ENST00000382361.8
185,1.580364656381487,1.0,1557,ENST00000382361.8
186,1.5544711668796716,1.0,1758,ENST00000382361.8
451,2.7073999918878005,1.0,1058,ENST00000382361.8
523,2.347203703703704,1.0,1680,ENST00000382361.8
524,2.1533333333333333,1.0,1274,ENST00000382361.8
386,2.825295508274232,1.0,1097,ENST00000473330.1
387,2.39829706717124,1.0,1728,ENST00000473330.1
389,2.5530445699937228,1.0,1193,ENST00000473330.1
400,1.2835384744384124,1.0,2071,ENST00000473330.1
904,0.8286334056399132,1.0,1032,ENST00000473330.1
906,0.8286334056399132,1.0,1032,ENST00000473330.1
1549,8.517125983654072,1.0,5005,ENST00000473330.1
1550,5.385287955527345,1.0,8329,ENST00000473330.1
1552,4.630237396074841,1.0,5131,ENST00000473330.1
1707,12.768821730594986,1.0,1900,ENST00000473330.1
1709,6.529247984779588,1.0,2548,ENST00000473330.1
1710,8.052149272055754,1.0,3703,ENST00000473330.1
1711,6.078338839075035,1.0,1449,ENST00000473330.1
1712,10.01306632143128,1.0,3627,ENST00000473330.1
1713,8.50806014518615,1.0,1981,ENST00000473330.1
1714,8.991906474820144,1.0,1387,ENST00000473330.1
1715,8.054089034759848,1.0,2825,ENST00000473330.1
1716,7.409274153246256,1.0,4421,ENST00000473330.1
1717,7.966842682834872,1.0,3199,ENST00000473330.1
1718,7.028943000483087,1.0,3220,ENST00000473330.1
1721,29.35830367418076,1.0,3360,ENST00000473330.1
1722,28.891155128502607,1.0,8414,ENST00000473330.1
1723,17.0300368449038,1.0,12206,ENST00000473330.1
1724,16.706858405692383,1.0,11310,ENST00000473330.1
1725,15.211862305335208,1.0,9673,ENST00000473330.1
1732,0.25840743864425697,1.0,1948,ENST00000473330.1
1742,0.4168010752688172,1.0,1061,ENST00000473330.1
1743,0.2280741581536133,1.0,1153,ENST00000473330.1
1746,0.2461325966850829,1.0,1200,ENST00000473330.1
1747,0.2914044865264377,1.0,1740,ENST00000473330.1
1749,0.39062751728714507,1.0,3028,ENST00000473330.1
1772,0.26582672958774817,1.0,1872,ENST00000473330.1
1978,2.938333679583016,1.0,1300,ENST00000473330.1
2071,0.7597760591575082,1.0,1113,ENST00000473330.1
2122,1.9816087849299169,1.0,1201,ENST00000473330.1
230,3.2515611061552185,1.0,1258,ENST00000223029.8
234,1.8473784139038998,1.0,1639,ENST00000223029.8
235,2.475079949285653,1.0,2958,ENST00000223029.8
237,3.2550669216061183,1.0,1319,ENST00000223029.8
401,2.628,1.0,1082,ENST00000223029.8
525,3.8364660280169445,1.0,1071,ENST00000223029.8
576,1.1621763602251407,1.0,1065,ENST00000223029.8
577,0.7029602655303546,1.0,2616,ENST00000223029.8
579,0.5436120401337793,1.0,1175,ENST00000223029.8
684,2.135279259051361,1.0,1458,ENST00000223029.8
840,1.0341017336635552,1.0,2441,ENST00000223029.8
841,1.0341017336635552,1.0,2441,ENST00000223029.8
905,0.4740550928891736,1.0,1184,ENST00000223029.8
907,1.825918160598785,1.0,2350,ENST00000223029.8
909,0.5754123795525069,1.0,1298,ENST00000223029.8
951,2.4138886770288037,1.0,1465,ENST00000223029.8
1205,0.7115573309701848,1.0,1194,ENST00000479544.6
1219,0.9052871814378092,1.0,1071,ENST00000479544.6
1220,0.9052871814378092,1.0,1071,ENST00000479544.6
551,2.3706299436953384,1.0,1106,ENST00000348035.9
555,2.1808437067773165,1.0,1222,ENST00000348035.9
556,1.6506339416424471,1.0,1762,ENST00000348035.9
1495,4.0678152328882335,1.0,2225,ENST00000348035.9
1708,1.9348628691983123,1.0,1139,ENST00000348035.9
875,2.65797975432346,1.0,2290,ENST00000335965.11
876,2.7055895865237365,1.0,1415,ENST00000335965.11
877,2.7055895865237365,1.0,1415,ENST00000335965.11
1158,0.3164882298650467,1.0,1019,ENST00000335965.11
1198,1.2947716546923156,1.0,1046,ENST00000335965.11
171,1.3168318083008947,0.0,1203,ENST00000419827.2
172,1.2003138852984825,0.0,2110,ENST00000419827.2
173,1.2124616564223134,0.0,2759,ENST00000419827.2
175,1.0818387264348346,0.0,4467,ENST00000419827.2
176,1.0586824295382506,0.0,2997,ENST00000419827.2
179,0.915962090036164,0.0,2712,ENST00000419827.2
180,1.2064531945901746,0.0,3459,ENST00000419827.2
181,1.04308918476379,0.0,11948,ENST00000419827.2
183,0.9972957591242624,0.0,13884,ENST00000419827.2
184,0.9624739677403712,0.0,8027,ENST00000419827.2
185,1.3731552400523073,0.0,3985,ENST00000419827.2
2535,7.807667054914224,1.0,1053,ENST00000403050.7
4612,2.547950287516231,1.0,1405,ENST00000396667.7
4613,2.547950287516231,1.0,1405,ENST00000396667.7
58,2.256571863335452,1.0,1379,ENST00000258761.8
116,2.3769391062746013,1.0,1659,ENST00000258761.8
117,2.3769391062746013,1.0,1659,ENST00000258761.8
388,2.1704175513092707,1.0,1371,ENST00000258761.8
562,1.8344774980930587,1.0,1218,ENST00000258761.8
736,1.4618411420204978,1.0,1746,ENST00000258761.8
781,1.5550562860656514,1.0,1523,ENST00000258761.8
808,1.5471226021684743,1.0,1712,ENST00000258761.8
877,1.9985294117647057,1.0,1112,ENST00000258761.8
956,1.7527882843565123,1.0,1072,ENST00000258761.8
957,0.593252503953611,1.0,1202,ENST00000258761.8
1046,1.842746400885936,1.0,1536,ENST00000258761.8
1133,1.6568536763019677,1.0,1995,ENST00000258761.8
1183,0.6587888531618434,1.0,2225,ENST00000258761.8
1541,0.5948685460880583,1.0,1075,ENST00000258761.8
5004,0.2951599451171837,1.0,1257,ENST00000242057.9
1760,0.8020833086588333,1.0,1133,ENST00000222573.5
3446,2.4777777777777783,1.0,1610,ENST00000222573.5
81,1.0962924893285937,0.0,1203,ENST00000405810.2
82,0.9095226922662876,0.0,1531,ENST00000405810.2
83,1.7158429424270032,0.0,1126,ENST00000405810.2
87,0.7533654780008631,0.0,4606,ENST00000405810.2
88,1.0887337986041874,0.0,2018,ENST00000405810.2
225,0.4226266496381439,1.0,1147,ENST00000258743.10
226,1.2246140792885112,1.0,2354,ENST00000258743.10
256,1.6428966279712551,1.0,1344,ENST00000258743.10
279,1.824011571841852,1.0,1068,ENST00000258743.10
320,1.5931818181818187,1.0,1315,ENST00000258743.10
342,1.517606342307538,1.0,1628,ENST00000258743.10
697,2.3148,1.0,1141,ENST00000258743.10
700,1.6494082840236686,1.0,1174,ENST00000258743.10
803,1.6395563770794823,1.0,1426,ENST00000258743.10
944,4.274739583333333,1.0,1771,ENST00000258743.10
207,2.845291479820628,1.0,1008,ENST00000258742.10
209,2.845291479820628,1.0,1008,ENST00000258742.10
221,2.87085881074225,1.0,1405,ENST00000258742.10
231,14.75805646182693,1.0,2689,ENST00000466681.2
232,14.758056461826932,1.0,2689,ENST00000466681.2
233,9.036317567567568,1.0,1413,ENST00000466681.2
246,3.689247910681716,1.0,2696,ENST00000466681.2
247,3.8281355164081847,1.0,2393,ENST00000466681.2
253,0.5315935725504409,1.0,1082,ENST00000466681.2
254,0.5315935725504409,1.0,1082,ENST00000466681.2
273,1.3618651268287492,1.0,1017,ENST00000466681.2
331,1.1560437642177628,1.0,1913,ENST00000466681.2
387,2.9403726708074536,1.0,1362,ENST00000466681.2
414,2.4153354632587862,1.0,1416,ENST00000466681.2
177,2.4977675211960064,1.0,1563,ENST00000476623.1
178,1.7102490553386809,1.0,2443,ENST00000476623.1
179,3.4683253588516747,1.0,1170,ENST00000476623.1
287,1.7675756891298189,1.0,2048,ENST00000476623.1
11,1.5951234479119512,1.0,1752,ENST00000396386.7
36,1.1627988900261963,1.0,2092,ENST00000396386.7
46,1.7253857253857254,1.0,1616,ENST00000396386.7
508,1.7086830277236384,1.0,2180,ENST00000497498.1
512,1.3890985114006695,1.0,4012,ENST00000497498.1
520,1.5255057760938069,1.0,7541,ENST00000497498.1
521,0.5254353021509047,1.0,2494,ENST00000497498.1
531,1.6204715571847303,1.0,6853,ENST00000497498.1
534,1.3475565111762366,1.0,10020,ENST00000497498.1
579,0.7926117117161622,1.0,16932,ENST00000497498.1
597,1.764798205654082,1.0,19481,ENST00000497498.1
598,1.3174592818427149,1.0,36552,ENST00000497498.1
712,1.5620917781416108,1.0,6119,ENST00000497498.1
713,1.7100861758085977,1.0,3271,ENST00000497498.1
736,1.8575459349995056,1.0,3895,ENST00000497498.1
745,1.7490107405313735,1.0,4453,ENST00000497498.1
750,1.4732449680903292,1.0,5036,ENST00000497498.1
482,1.8484848484848488,1.0,1126,ENST00000481057.1
497,1.7376760563380282,1.0,1553,ENST00000481057.1
499,1.6287693830419003,1.0,1157,ENST00000481057.1
520,0.9473588365869218,1.0,8386,ENST00000481057.1
521,1.3649266462472192,1.0,5578,ENST00000481057.1
527,1.4451177961589365,1.0,5436,ENST00000481057.1
685,1.5549527620154309,1.0,3376,ENST00000481057.1
686,1.6757712772299238,1.0,4709,ENST00000481057.1
688,1.6444268693502777,1.0,7652,ENST00000481057.1
689,1.8382499060660464,1.0,4125,ENST00000481057.1
690,1.72554850654072,1.0,6349,ENST00000481057.1
700,1.8306404820291429,1.0,4433,ENST00000481057.1
701,1.8835026112588515,1.0,3616,ENST00000481057.1
706,1.6272040804898178,1.0,6058,ENST00000481057.1
707,1.664922209855786,1.0,4347,ENST00000481057.1
711,2.007703435804701,1.0,2079,ENST00000481057.1
728,1.7698961937716264,1.0,1854,ENST00000481057.1
732,1.6225817712647552,1.0,5674,ENST00000481057.1
425,3.6344449569426827,1.0,1081,ENST00000429611.7
598,3.4673934413337526,1.0,1100,ENST00000429611.7
599,3.9870521032401514,1.0,1457,ENST00000429611.7
600,3.9870521032401514,1.0,1457,ENST00000429611.7
612,21.14277944472422,1.0,1757,ENST00000429611.7
613,18.928396223645017,1.0,2233,ENST00000429611.7
626,8.607007831495629,1.0,2297,ENST00000429611.7
627,8.388278422205715,1.0,2737,ENST00000429611.7
671,1.2246994212876134,1.0,1130,ENST00000429611.7
63,1.8004698977937894,1.0,1068,ENST00000265393.10
19,2.4172936563986145,1.0,1348,ENST00000396319.7
170,0.43271852445870096,1.0,1495,ENST00000396319.7
172,1.0619132519989722,1.0,1955,ENST00000396319.7
231,2.188035043804756,1.0,2239,ENST00000396319.7
232,2.188035043804756,1.0,2239,ENST00000396319.7
233,2.027492317985029,1.0,4046,ENST00000396319.7
235,1.9069061020280536,1.0,1595,ENST00000396319.7
63,2.971976401179941,1.0,1070,ENST00000494033.1
13,3.255379482902419,1.0,1117,ENST00000457186.2
211,5.0806706253561575,1.0,1340,ENST00000457186.2
1120,2.263579028026116,1.0,1224,ENST00000457186.2
1170,0.5527868063079331,1.0,1080,ENST00000457186.2
60,1.7282732447817837,1.0,1084,ENST00000389266.8
236,2.823792729245795,1.0,1157,ENST00000389266.8
238,2.823792729245795,1.0,1157,ENST00000389266.8
347,1.8369349978476108,1.0,1265,ENST00000389266.8
387,2.1653095804620413,1.0,2751,ENST00000389266.8
418,1.7624895507212701,1.0,6687,ENST00000389266.8
419,1.8474226804123712,1.0,5010,ENST00000389266.8
437,0.6565792600808048,1.0,2313,ENST00000389266.8
524,1.556637846376683,1.0,7256,ENST00000389266.8
625,2.8005822416302766,1.0,1673,ENST00000389266.8
859,0.5499367888748421,1.0,2510,ENST00000389266.8
163,1.7737048479087454,1.0,1377,ENST00000484093.1
176,1.977270172912004,1.0,4442,ENST00000484093.1
177,2.014084088545536,1.0,3100,ENST00000484093.1
203,1.156900341895404,1.0,2853,ENST00000484093.1
210,1.6917293233082706,1.0,1626,ENST00000484093.1
239,1.5173395445134576,1.0,1544,ENST00000484093.1
368,2.098701298701299,1.0,1066,ENST00000484093.1
395,2.478709005726184,1.0,1307,ENST00000484093.1
429,0.4725100572961112,1.0,1313,ENST00000484093.1
446,0.9263399257259928,1.0,3054,ENST00000484093.1
2962,0.6600790513833993,1.0,1759,ENST00000496643.2
3721,2.171250537172325,1.0,1654,ENST00000496643.2
3851,1.950704492055985,1.0,2886,ENST00000496643.2
3912,2.0214477211796247,1.0,2335,ENST00000496643.2
3913,2.0214477211796247,1.0,2335,ENST00000496643.2
1240,2.4624497555423552,1.0,1013,ENST00000435235.6
1394,0.534020618556701,1.0,1260,ENST00000435235.6
1537,1.3755892766359132,1.0,1770,ENST00000435235.6
226,0.9802292739657751,1.0,1051,ENST00000265748.7
228,0.9802292739657751,1.0,1051,ENST00000265748.7
368,1.3059056346157984,1.0,1353,ENST00000265748.7
450,2.237704918032787,1.0,2126,ENST00000265748.7
452,2.237704918032787,1.0,2126,ENST00000265748.7
458,2.010170195101702,1.0,1181,ENST00000265748.7
473,1.6206449535033403,1.0,2811,ENST00000265748.7
476,2.0404181184668992,1.0,1487,ENST00000265748.7
485,1.966554316826549,1.0,1688,ENST00000265748.7
487,0.6723473443333735,1.0,1996,ENST00000265748.7
494,1.5597126191484851,1.0,4393,ENST00000265748.7
506,1.0252195345029562,1.0,5043,ENST00000265748.7
515,1.9142351900972587,1.0,3122,ENST00000265748.7
830,2.1610177665125225,1.0,1275,ENST00000265748.7
1176,1.9464104850004658,1.0,1617,ENST00000265748.7
1321,2.3164897948476812,1.0,1526,ENST00000265748.7
1350,2.444082558739608,1.0,1207,ENST00000265748.7
1514,2.7029220779220777,1.0,1001,ENST00000265748.7
1515,2.7029220779220777,1.0,1001,ENST00000265748.7
1852,2.3372519276956134,1.0,1444,ENST00000265748.7
1853,0.6560100297758972,1.0,1903,ENST00000265748.7
1857,1.6291173251069755,1.0,3686,ENST00000265748.7
1859,1.4009174791522905,1.0,7728,ENST00000265748.7
1860,1.7858966531609033,1.0,3932,ENST00000265748.7
1908,1.6772997032640948,1.0,1641,ENST00000265748.7
2111,1.7134099616858238,1.0,1121,ENST00000265748.7
2334,1.7251122549556457,1.0,1111,ENST00000265748.7
2368,0.7292561983471073,1.0,1706,ENST00000265748.7
3035,2.2069377990430623,1.0,1031,ENST00000265748.7
3488,1.7546990245063048,1.0,1055,ENST00000265748.7
3785,1.6383082158483224,1.0,1570,ENST00000265748.7
3793,0.5534031967820472,1.0,2010,ENST00000265748.7
3800,0.5094722598105548,1.0,2243,ENST00000265748.7
4249,3.493203883495145,1.0,1284,ENST00000265748.7
655,3.311011789550215,1.0,1075,ENST00000009041.12
901,1.3590716692456493,1.0,1053,ENST00000009041.12
365,11.659903135194115,1.0,1576,ENST00000005257.7
366,24.083697552447553,1.0,1147,ENST00000005257.7
367,18.951739435846093,1.0,5631,ENST00000005257.7
368,19.65071177673803,1.0,4910,ENST00000005257.7
369,6.583654114365412,1.0,1439,ENST00000005257.7
418,0.458763786654666,1.0,1610,ENST00000005257.7
638,2.572407468389394,1.0,1144,ENST00000005257.7
748,2.6111482720178367,1.0,1644,ENST00000005257.7
853,1.2724022604082572,1.0,1024,ENST00000005257.7
855,1.2724022604082572,1.0,1024,ENST00000005257.7
1228,6.298151001540831,1.0,1015,ENST00000005257.7
1229,6.298151001540831,1.0,1015,ENST00000005257.7
1230,12.963290608850127,1.0,1290,ENST00000005257.7
1383,0.8633964945260337,1.0,1528,ENST00000412860.1
203,0.480219321082821,1.0,1574,ENST00000223324.3
256,2.106878306878307,1.0,1470,ENST00000223324.3
259,2.0731042007637748,1.0,1559,ENST00000223324.3
273,1.8677983031559409,1.0,2196,ENST00000223324.3
344,1.7517130906825666,1.0,1723,ENST00000223324.3
390,1.943068282427369,1.0,7419,ENST00000223324.3
392,1.943068282427369,1.0,7419,ENST00000223324.3
441,1.6225138722062151,1.0,3417,ENST00000223324.3
442,1.6225138722062151,1.0,3417,ENST00000223324.3
454,1.6292376681614351,1.0,1030,ENST00000223324.3
455,1.854974704890388,1.0,1691,ENST00000223324.3
242,0.390479978785468,1.0,1006,ENST00000265523.9
243,0.390479978785468,1.0,1006,ENST00000265523.9
549,1.0006393148634052,1.0,1193,ENST00000265523.9
620,0.4108139876579489,1.0,1112,ENST00000265523.9
622,0.4108139876579489,1.0,1112,ENST00000265523.9
725,1.8318370005116995,1.0,1322,ENST00000265523.9
726,1.8318370005116995,1.0,1322,ENST00000265523.9
1261,3.2199849427508487,1.0,1090,ENST00000421621.3
80,2.760378847671665,0.0,1324,ENST00000487895.1
81,1.9467731724681057,0.0,3152,ENST00000487895.1
82,1.8943552261621623,0.0,3513,ENST00000487895.1
84,1.2944809990600243,0.0,1639,ENST00000487895.1
86,0.7992810828811535,0.0,1576,ENST00000487895.1
87,0.9661985159847764,0.0,7395,ENST00000487895.1
89,1.1309896013167258,0.0,7378,ENST00000487895.1
238,2.030681556661074,0.0,3210,ENST00000487895.1
241,1.6630241436226398,0.0,2304,ENST00000487895.1
244,1.5269279393173196,0.0,1242,ENST00000487895.1
245,1.3706812255541068,0.0,3283,ENST00000487895.1
247,1.421979470759959,0.0,5355,ENST00000487895.1
248,1.4265632731300455,0.0,6211,ENST00000487895.1
249,1.1499125012323772,0.0,5093,ENST00000487895.1
250,1.1499125012323772,0.0,5093,ENST00000487895.1
251,1.609726475868624,0.0,2477,ENST00000487895.1
253,0.9606971597196606,0.0,7005,ENST00000487895.1
255,0.8746965901652201,0.0,29783,ENST00000487895.1
256,0.9299847483536272,0.0,19410,ENST00000487895.1
257,1.1039463209371092,0.0,10593,ENST00000487895.1
262,1.3929817430477929,0.0,11540,ENST00000487895.1
263,1.4808328143758704,0.0,18023,ENST00000487895.1
265,1.4764832497832143,0.0,12382,ENST00000487895.1
267,0.9818335310175398,0.0,18676,ENST00000487895.1
269,1.0900725915058085,0.0,11179,ENST00000487895.1
273,1.3546735054993473,0.0,15367,ENST00000487895.1
274,0.9339836228046484,0.0,34040,ENST00000487895.1
276,0.7884433031692484,0.0,32377,ENST00000487895.1
385,0.892502258355917,1.0,1021,ENST00000222673.6
386,0.892502258355917,1.0,1021,ENST00000222673.6
394,1.0926518538866514,1.0,1322,ENST00000222673.6
415,2.3274515148687733,1.0,1885,ENST00000222673.6
2369,2.167674508288736,1.0,1053,ENST00000222673.6
3555,1.6645169036614784,1.0,1698,ENST00000222673.6
3556,1.6054446723664864,1.0,1470,ENST00000222673.6
4037,51.603530026319504,1.0,1412,ENST00000222673.6
4038,49.968717790213326,1.0,1965,ENST00000222673.6
4056,6.786330931852242,1.0,1042,ENST00000222673.6
4067,0.1852834630502204,1.0,2369,ENST00000222673.6
4068,0.17924437397496565,1.0,2025,ENST00000222673.6
184,1.40469873331051,1.0,2047,ENST00000468812.6
186,1.3637297851056778,1.0,3037,ENST00000468812.6
200,1.7905136444295242,1.0,2414,ENST00000468812.6
202,1.7905136444295242,1.0,2414,ENST00000468812.6
206,1.4805125939019002,1.0,1510,ENST00000468812.6
207,0.7014483766899373,1.0,6898,ENST00000468812.6
209,0.7011322938504543,1.0,4241,ENST00000468812.6
211,0.6563831081903371,1.0,1434,ENST00000468812.6
240,1.4595531183495016,1.0,7296,ENST00000468812.6
242,1.4150146925016034,1.0,3608,ENST00000468812.6
243,1.3598204857444562,1.0,4238,ENST00000468812.6
252,1.5849242922975644,1.0,5158,ENST00000468812.6
253,1.3270783929614736,1.0,6901,ENST00000468812.6
269,1.2347629692703357,1.0,23449,ENST00000468812.6
279,1.2298334994960958,1.0,32047,ENST00000468812.6
284,0.8634669568427803,1.0,29176,ENST00000468812.6
286,0.8407020827405896,1.0,63080,ENST00000468812.6
287,0.8315540726931666,1.0,49574,ENST00000468812.6
288,0.8315540726931666,1.0,49574,ENST00000468812.6
300,1.5873564849454318,1.0,13084,ENST00000468812.6
426,0.6204325130499627,1.0,2972,ENST00000468812.6
492,1.582908742369974,1.0,1541,ENST00000468812.6
494,1.582908742369974,1.0,1541,ENST00000468812.6
495,2.3426342634263424,1.0,1580,ENST00000468812.6
500,1.6769332670972017,1.0,1735,ENST00000468812.6
501,1.1412942085765303,1.0,3582,ENST00000468812.6
502,1.1412942085765303,1.0,3582,ENST00000468812.6
503,1.1067255259495548,1.0,7171,ENST00000468812.6
507,1.2519522433871988,1.0,2925,ENST00000468812.6
512,1.4830248073266017,1.0,8901,ENST00000468812.6
513,1.5938982876005776,1.0,11013,ENST00000468812.6
515,1.6945759456703593,1.0,7540,ENST00000468812.6
531,1.44427908210162,1.0,8610,ENST00000468812.6
540,1.4423416347086817,1.0,11136,ENST00000468812.6
541,1.3693235309226797,1.0,29349,ENST00000468812.6
553,1.290095210383105,1.0,19285,ENST00000468812.6
554,1.3074469756505729,1.0,26975,ENST00000468812.6
556,1.3778668448007123,1.0,11782,ENST00000468812.6
561,1.2882715278050727,1.0,38460,ENST00000468812.6
562,1.1700061806520117,1.0,27325,ENST00000468812.6
563,1.3447997229597135,1.0,23806,ENST00000468812.6
1164,2.268422418266736,1.0,1730,ENST00000275493.7
1166,2.268422418266736,1.0,1730,ENST00000275493.7
4782,3.0603492131029104,1.0,3444,ENST00000275493.7
4788,1.883613462560831,1.0,3635,ENST00000275493.7
4789,1.883613462560831,1.0,3635,ENST00000275493.7
4799,2.068210862619808,1.0,1801,ENST00000275493.7
4812,1.6300982366336487,1.0,7380,ENST00000275493.7
4814,1.6974824120603011,1.0,5145,ENST00000275493.7
