transcript,position,rsr,total_reads
ENST00000470849.4,451,0.7873361263109895,7471
ENST00000470849.4,478,1.425446739073599,43281
ENST00000470849.4,479,1.412382959403439,53146
ENST00000470849.4,485,1.4958661747964193,11191
ENST00000319725.10,683,3.11650344899704,1901
ENST00000319725.10,684,3.068450293672992,1985
ENST00000319725.10,1062,1.5060371743601566,1543
ENST00000319725.10,1329,1.9318436490673003,1249
ENST00000319725.10,1330,1.9318436490673003,1249
ENST00000319725.10,2436,33.01789505229849,5948
ENST00000319725.10,2437,33.01789505229849,5948
ENST00000372358.10,389,0.9763293059286526,1300
ENST00000467138.1,1531,1.203468109126584,1654
ENST00000467138.1,1548,1.80749695245835,1085
ENST00000467138.1,1551,2.2547447206629245,2488
ENST00000467138.1,1553,2.344045920015001,3831
ENST00000467138.1,1554,2.218439768866031,3771
ENST00000318560.6,5418,3.704247266138157,1097
ENST00000436459.2,180,1.0049357581845335,14149
ENST00000436459.2,181,0.9722607627369866,12023
ENST00000436459.2,182,0.9388970827914132,21783
ENST00000436459.2,183,1.0219657782679472,22550
ENST00000436459.2,184,1.0169694160837859,23314
ENST00000436459.2,185,1.0424152258983346,20633
ENST00000436459.2,186,1.4422119549274388,10275
ENST00000436459.2,187,1.7519402028045874,7109
ENST00000436459.2,188,1.6173439947242598,5219
ENST00000436459.2,208,1.5742372881355933,2066
ENST00000436459.2,219,0.631947762382545,2687
ENST00000436459.2,232,1.8047880615096568,3373
ENST00000436459.2,235,1.6831635614079372,16570
ENST00000436459.2,236,1.6579534708821684,13297
ENST00000436459.2,241,1.5081415604657558,5033
ENST00000436459.2,250,2.284395158493445,6178
ENST00000436459.2,261,1.576242189418538,6830
ENST00000436459.2,475,0.7898715041572184,1180
ENST00000436459.2,477,0.8759756279134393,3191
ENST00000436459.2,478,0.8779505034261734,3409
ENST00000436459.2,479,0.8888998207180024,2087
ENST00000436459.2,481,1.1790567213257055,2718
ENST00000436459.2,483,0.9600982474984848,2945
ENST00000436459.2,486,0.5974648627347958,1487
ENST00000436459.2,487,1.442449088710249,4402
ENST00000436459.2,490,0.7023291139240505,1460
ENST00000436459.2,493,1.24454166302097,3031
ENST00000436459.2,494,0.8641531914505848,6795
ENST00000436459.2,495,1.3942258975101331,2283
ENST00000436459.2,496,0.7643312441242771,17773
ENST00000436459.2,498,0.637367230172799,8008
ENST00000436459.2,501,1.3238471890437382,18048
ENST00000436459.2,502,1.0811653265684185,12170
ENST00000436459.2,503,1.366851010888072,10366
ENST00000436459.2,504,0.9578095195658785,27697
ENST00000436459.2,505,1.1068673156263469,9479
ENST00000436459.2,506,0.7726680631949464,14198
ENST00000436459.2,508,1.3712031558185405,15316
ENST00000436459.2,509,1.4782710686388472,20910
ENST00000436459.2,513,1.4822722993149058,13008
ENST00000436459.2,514,1.5817661430536316,22043
ENST00000436459.2,887,0.9405316091954024,1660
ENST00000436459.2,889,0.8746622683283202,4620
ENST00000436459.2,890,1.0294878824432503,2366
ENST00000436459.2,934,3.9197802197802183,1314
ENST00000436459.2,937,1.819756554307116,1199
ENST00000436459.2,985,1.4908771428885204,7273
ENST00000436459.2,986,1.5716679091836083,12704
ENST00000436459.2,987,1.5040871835790093,15872
ENST00000436459.2,989,1.3286034403654476,5992
ENST00000436459.2,990,1.4231964409469942,11915
ENST00000436459.2,991,1.2448420976680008,20186
ENST00000436459.2,992,1.3353534449510156,20295
ENST00000436459.2,993,1.3273898186561421,17895
ENST00000436459.2,994,0.9500308216137916,12473
ENST00000436459.2,995,1.1676082582665532,31055
ENST00000436459.2,999,1.2909692357461622,11686
ENST00000436459.2,1000,1.5290167509168402,5884
ENST00000436459.2,1003,1.4234549986027925,27610
ENST00000436459.2,1005,1.2598647722142018,13010
ENST00000436459.2,1006,1.0264220153243144,19109
ENST00000436459.2,1007,1.1844887299154032,9930
ENST00000436459.2,1010,1.279568428689671,21480
ENST00000436459.2,1017,1.2362177018768312,24988
ENST00000436459.2,1020,1.2292891290415116,28195
ENST00000372108.9,940,1.2819118549688926,1390
ENST00000372108.9,1388,2.391738840772818,1190
ENST00000372108.9,1389,2.292261200554887,1680
ENST00000372108.9,1518,5.448487690259024,1601
ENST00000372108.9,1520,5.319959692821858,1756
ENST00000372108.9,1521,8.182568117400974,1720
ENST00000372108.9,1524,5.815174239028718,1237
ENST00000372108.9,1527,5.748436313656048,3124
ENST00000372108.9,1528,5.393319851405471,1910
ENST00000372108.9,1547,0.2316496740991784,1900
ENST00000372108.9,1549,0.20917307041708955,1793
ENST00000372108.9,1550,0.28648668695234153,3460
ENST00000372108.9,1551,0.2782059950416948,2061
ENST00000372108.9,1557,0.32803944715750905,1491
ENST00000372108.9,1671,4.104115074540319,1108
ENST00000468019.5,315,1.5678776290630976,1341
ENST00000468019.5,317,1.3935846410334671,2262
ENST00000468019.5,347,0.5793199065966141,1503
ENST00000468019.5,370,1.6468697311733682,7503
ENST00000468019.5,371,1.7230939379276973,4372
ENST00000468019.5,374,1.444180350176903,2562
ENST00000468019.5,378,1.4781347210466538,6201
ENST00000468019.5,381,1.6248570560050952,3216
ENST00000468019.5,410,1.3489783091111995,4910
ENST00000468019.5,432,1.1698771733599385,31589
ENST00000468019.5,434,1.2960449825137292,24285
ENST00000468019.5,435,1.3108242435092217,26591
ENST00000468019.5,438,1.3332652520343713,19881
ENST00000468019.5,440,0.717203463583918,21454
ENST00000468019.5,457,0.9872007720309692,31384
ENST00000468019.5,461,1.2907489395808909,71967
ENST00000468019.5,462,1.2602175013656478,92760
ENST00000468019.5,576,1.5421822027274985,37345
ENST00000468019.5,581,1.3972367017697571,42215
ENST00000468019.5,657,0.9534776304299328,65469
ENST00000468019.5,658,1.098920651429514,130806
ENST00000468019.5,660,1.2596383529266584,110552
ENST00000492798.1,199,1.2610183766258438,7881
ENST00000492798.1,210,1.2898146539814277,14492
ENST00000605447.1,244,1.1293195816312052,1065
ENST00000605447.1,247,2.286130798276547,1053
ENST00000358625.4,511,4.137122002085507,1137
ENST00000371817.8,6991,1.7351464435146442,1048
ENST00000371817.8,7058,2.2473229824193277,2778
ENST00000392991.8,248,0.8207706802717678,1343
ENST00000392991.8,249,0.9751815301320754,2231
ENST00000392991.8,274,0.2835989767807949,1679
ENST00000392991.8,276,0.2835989767807949,1679
ENST00000392991.8,284,2.118703358208955,2753
ENST00000392991.8,285,2.0047317889170504,3918
ENST00000392991.8,296,1.7945772058823528,3565
ENST00000392991.8,297,1.3322981808446208,5646
ENST00000392991.8,299,1.0694273004030206,3698
ENST00000392991.8,334,2.47684482235044,2160
ENST00000392991.8,365,1.7970173041894353,1060
ENST00000392991.8,379,1.5857758620689657,1543
ENST00000392991.8,412,2.133228650803237,1094
ENST00000392991.8,450,2.4193081941245422,1731
ENST00000392991.8,490,2.90865671641791,1029
ENST00000392991.8,538,1.687415592387968,1400
ENST00000392991.8,557,1.8463082437275984,1011
ENST00000392991.8,565,3.391376451077944,1419
ENST00000392991.8,567,1.807407407407408,1800
ENST00000392991.8,568,1.5942828840302836,1719
ENST00000392991.8,586,1.4754511826028471,1862
ENST00000392991.8,588,0.5596393645253935,2468
ENST00000392991.8,620,0.615220789035261,2061
ENST00000392991.8,686,1.7992619926199265,2301
ENST00000392991.8,692,2.086488356945123,2643
ENST00000392991.8,968,1.6176470588235294,1435
ENST00000539877.5,365,1.4038095238095245,2656
ENST00000539877.5,382,1.6306732483203068,2562
ENST00000539877.5,395,0.5218518518518519,2532
ENST00000539877.5,413,0.6561616161616163,3310
ENST00000483042.1,1202,2.5772994129158517,1387
ENST00000483042.1,1235,0.6303953399541634,1724
ENST00000483042.1,1240,1.629767630919314,1398
ENST00000483042.1,1285,1.7902964959568732,1741
ENST00000483042.1,1293,2.9420277517664086,1649
ENST00000483042.1,1346,1.6948165404775766,1574
ENST00000483042.1,1358,2.013262733232476,1738
ENST00000483042.1,1364,1.4388920293951384,1702
ENST00000483042.1,1369,1.5038991601923906,4010
ENST00000483042.1,1372,1.5893311504485146,3881
ENST00000483042.1,1373,1.6593377067692534,5325
ENST00000483042.1,1379,1.601225934559268,1980
ENST00000483042.1,1540,1.7472035794183445,1226
ENST00000483042.1,1595,2.474804031354984,1054
ENST00000483042.1,1601,2.140806561859193,1093
ENST00000483042.1,1652,2.129943502824859,1231
ENST00000483042.1,1658,1.933937514905796,1551
ENST00000483042.1,1706,1.6795415805316791,1547
ENST00000483042.1,1748,1.5394242803504383,1787
ENST00000483042.1,1760,1.8967083391862152,1777
ENST00000483042.1,1781,0.6354400316664467,1375
ENST00000483042.1,1859,3.0984555984555984,1051
ENST00000483042.1,1929,1.788698985505769,3404
ENST00000483042.1,1962,0.5225478756263299,1848
ENST00000483042.1,2034,1.570188492063492,3226
ENST00000483042.1,2071,1.5895743609821582,2360
ENST00000483042.1,2082,1.0780858676207512,3685
ENST00000483042.1,2083,1.0780858676207512,3685
ENST00000483042.1,2130,1.921540312876053,1550
ENST00000483042.1,2160,0.5729248939815546,1822
ENST00000483042.1,2164,0.7312252964426877,2062
ENST00000483042.1,2321,2.2535559678416823,1602
ENST00000483042.1,2327,1.6344849400766177,1778
ENST00000483042.1,2376,1.3642801455301454,2303
ENST00000483042.1,2504,1.9839980893240985,3100
ENST00000483042.1,2555,0.7843191964285714,4473
ENST00000483042.1,2566,1.9319491419265944,4290
ENST00000483042.1,2576,0.8285913946291306,7010
ENST00000241600.10,172,1.7685366960575302,1097
ENST00000241600.10,203,0.3193352301860994,1093
ENST00000241600.10,207,0.8919075316781774,2235
ENST00000241600.10,209,1.159919028340081,1538
ENST00000241600.10,456,1.7662836888452,1209
ENST00000241600.10,675,2.4507592108476426,1297
ENST00000371717.8,865,1.879724992551966,1333
ENST00000290079.9,190,1.851789944645508,1119
ENST00000290079.9,276,1.1885088465181737,2668
ENST00000290079.9,277,1.0764203647096031,1386
ENST00000290079.9,278,1.30969030969031,1282
ENST00000290079.9,672,9.148354705747655,1191
ENST00000492540.5,353,4.987681650488829,1060
ENST00000492540.5,502,4.807256235827664,1032
ENST00000492540.5,503,4.807256235827664,1032
ENST00000492540.5,508,2.4690431519699816,1399
ENST00000492540.5,509,2.4690431519699816,1399
ENST00000459860.1,92,0.8875741476711484,1077
ENST00000459860.1,94,0.4230371900826447,1251
ENST00000459860.1,528,2.6666666666666665,1078
ENST00000459860.1,529,2.6666666666666665,1078
ENST00000459860.1,546,0.4931167400881058,1049
ENST00000604929.1,80,2.0890570127020047,1225
ENST00000604929.1,244,0.4166164576672661,1362
ENST00000604929.1,270,1.6508034560351414,1556
ENST00000604929.1,841,2.8244827593766053,2022
ENST00000604929.1,842,3.2768588405331625,1060
ENST00000604929.1,867,0.5209959123002601,1182
ENST00000604929.1,1000,2.301853848706038,1507
ENST00000604929.1,1007,1.9970902885235728,1566
ENST00000604929.1,1019,1.5837695272874823,1160
ENST00000604929.1,1125,1.5902358099300866,2191
ENST00000604929.1,1126,1.6572535991140642,1373
ENST00000604929.1,1322,1.2283496732026142,1124
ENST00000604929.1,1323,1.2283496732026142,1124
ENST00000604929.1,1435,2.06,1139
ENST00000604929.1,1493,2.0016860906760816,1884
ENST00000604929.1,1766,2.0572385871841408,1413
ENST00000604929.1,1768,2.0572385871841408,1413
ENST00000604929.1,1789,1.806903181425015,1467
ENST00000604929.1,1817,3.3101549053356285,1014
ENST00000604929.1,1874,3.503929501967274,1729
ENST00000604929.1,1877,3.438063610659859,1382
ENST00000604929.1,1880,2.72540593129331,2733
ENST00000604929.1,1882,2.5201232428268816,1144
ENST00000604929.1,1887,2.3910753021382085,1102
ENST00000604929.1,1892,0.4698236651351971,1866
ENST00000604929.1,1930,0.5068516042780749,1216
ENST00000371443.6,407,2.217857142857143,1109
ENST00000371443.6,408,2.217857142857143,1109
ENST00000371443.6,452,0.41647713170863787,1377
ENST00000397885.3,539,1.9592592765659096,1256
ENST00000397885.3,549,2.206697493336474,1762
ENST00000397885.3,769,3.387507009083772,2939
ENST00000397885.3,770,2.733028336039048,4870
ENST00000397885.3,775,1.52971485028089,3424
ENST00000397885.3,788,0.6283539590406308,1070
ENST00000397885.3,827,2.7073907576897724,1456
ENST00000397885.3,838,1.9132275132275127,1081
ENST00000397885.3,847,2.5916713827579705,1488
ENST00000397885.3,952,1.4251525054629135,1272
ENST00000397885.3,1156,2.6017069793549457,1247
ENST00000397885.3,1167,0.9971915043005092,1018
ENST00000397885.3,1169,0.9971915043005092,1018
ENST00000381809.8,2686,3.2389571901411496,1289
ENST00000381809.8,2947,3.063815939308741,1142
ENST00000381809.8,2948,3.1605721676908587,1257
ENST00000381809.8,3222,2.06046124502712,1261
ENST00000381809.8,3822,1.6938381301912304,1614
ENST00000381809.8,3825,0.4134106933019975,1456
ENST00000381809.8,3831,1.19127531410885,1953
ENST00000397592.3,68,1.4414895764639384,2498
ENST00000397592.3,69,1.4101163537261894,3683
ENST00000397592.3,73,0.6319909844496142,2796
ENST00000397592.3,75,0.5588035931860748,2940
ENST00000397592.3,79,0.5878312412831241,1209
ENST00000397592.3,80,0.789356184079492,1487
ENST00000413888.1,452,1.1814660590169954,364305
ENST00000413888.1,453,1.1721721826013554,631185
ENST00000413888.1,455,1.184331113937586,564860
ENST00000413888.1,456,1.070697763525772,704318
ENST00000413888.1,457,1.1134229056982274,625322
ENST00000413888.1,458,0.9459052763694062,694960
ENST00000413888.1,459,1.0218440783670053,712572
ENST00000413888.1,460,0.9848377899223733,711638
ENST00000413888.1,461,1.221098247288425,265514
ENST00000413888.1,462,1.0360936197405957,389730
ENST00000413888.1,463,1.0362504239365873,331867
ENST00000413888.1,464,1.1349392976277024,177432
ENST00000413888.1,466,1.0524863137806515,118563
ENST00000413888.1,468,0.8691531564489196,139747
ENST00000413888.1,469,0.994894599040582,154078
ENST00000413888.1,470,0.9914041746172078,257004
ENST00000413888.1,471,1.1126536506490925,275127
ENST00000413888.1,473,0.987467101127422,168729
ENST00000413888.1,474,0.8796188719407175,207505
ENST00000413888.1,475,0.8332143097580931,150530
ENST00000413888.1,476,0.8285862597689603,130043
ENST00000413888.1,477,0.8285496672888536,80816
ENST00000413888.1,478,0.8358272945937724,58627
ENST00000413888.1,479,0.9729906367168262,88790
ENST00000413888.1,480,1.1163615496519643,41381
ENST00000413888.1,481,1.0677496219369815,83659
ENST00000413888.1,482,1.1285980547943102,35348
ENST00000413888.1,483,1.0963763583416992,41539
ENST00000413888.1,485,0.9909179043369448,15877
ENST00000413888.1,734,0.7799596294187672,4567
ENST00000413888.1,735,1.2322681651145295,13731
ENST00000413888.1,736,0.886793372319688,3298
ENST00000413888.1,737,1.2025248234391421,31601
ENST00000413888.1,738,1.2119277427727475,28932
ENST00000413888.1,739,1.0331066464740528,12931
ENST00000413888.1,740,1.1187425353211422,21567
ENST00000413888.1,741,0.9880854810374072,14210
ENST00000413888.1,742,1.076825241013456,10755
ENST00000413888.1,744,0.9133631682192054,1747
ENST00000358227.5,1930,0.6026420293378718,1131
ENST00000358227.5,2053,0.5481818181818181,1101
ENST00000358227.5,2209,6.969826847381191,1292
ENST00000358227.5,2218,3.587430621972366,1315
ENST00000358227.5,2222,21.15917461066997,1460
ENST00000358227.5,2223,15.28742485983469,1580
ENST00000358227.5,2225,35.70657276995305,1324
ENST00000358227.5,2226,24.715678385876192,1467
ENST00000358227.5,2227,24.715678385876192,1467
ENST00000358227.5,2230,21.08169004085541,1051
ENST00000449329.2,97,0.7779634556971647,3258
ENST00000449329.2,98,0.4162071078431373,1346
ENST00000449329.2,122,1.6285714285714288,1318
ENST00000449329.2,123,1.2759016159927383,2135
ENST00000449329.2,132,0.5187590711175617,1021
ENST00000449329.2,134,0.5065020961830834,2193
ENST00000652129.1,806,1.5637000225886606,1174
ENST00000652129.1,851,1.7348484848484849,1213
ENST00000652129.1,912,0.7050635386119257,3957
ENST00000652129.1,915,1.76381299332119,3718
ENST00000652129.1,917,1.5925027626688095,2500
ENST00000652129.1,919,1.6496970253396992,3732
ENST00000652129.1,920,0.7125898246622593,3325
ENST00000652129.1,921,0.5963744944982602,2991
ENST00000652129.1,927,0.6693362917854366,4884
ENST00000652129.1,928,0.8791330514796446,6485
ENST00000652129.1,930,0.5952733947544918,2013
ENST00000652129.1,940,1.3465909090909092,1448
ENST00000652129.1,1153,1.6751269035532996,1770
ENST00000652129.1,1201,1.119933424465485,7261
ENST00000652129.1,1202,0.9725984312255116,7027
ENST00000652129.1,1204,0.7815792881782968,2287
ENST00000380738.8,407,4.364023313431844,1119
ENST00000380738.8,1724,1.8900078816008408,1253
ENST00000380738.8,2170,1.4465601972196431,7883
ENST00000380738.8,2172,1.6074428364604032,4098
ENST00000380738.8,2185,1.6054216867469877,1729
ENST00000380738.8,2186,0.5892746049520965,1399
ENST00000380738.8,2201,2.285862863085952,1544
ENST00000380738.8,2202,1.6734931009440814,1280
ENST00000380738.8,2361,6.1294843049327365,1254
ENST00000380738.8,2362,6.1294843049327365,1254
ENST00000380502.8,6019,1.1953061246997347,3951
ENST00000380502.8,6020,1.4967370698036164,2929
ENST00000380502.8,6021,0.3314203730272597,1022
ENST00000380502.8,6034,1.870134065579066,1278
ENST00000380502.8,6035,1.870134065579066,1278
ENST00000397390.3,100,0.8049883747189148,2556
ENST00000397390.3,101,0.8016389532506473,1363
ENST00000397390.3,253,0.7951509994154113,3615
ENST00000397390.3,254,0.7560011028338511,5308
ENST00000397390.3,255,0.7933509932360373,3582
ENST00000397390.3,579,1.5399427626941626,7967
ENST00000397390.3,580,1.5399427626941626,7967
ENST00000397390.3,583,1.103654257851803,5831
ENST00000397390.3,584,1.103462441073204,3684
ENST00000397390.3,585,1.0865260513804085,7315
ENST00000380394.9,595,1.4104984866767332,219016
ENST00000380394.9,608,1.3874077830228408,51178
ENST00000380394.9,648,1.3482054128889556,149565
ENST00000380394.9,650,1.1408065988122351,41643
ENST00000380394.9,651,1.382394446205086,37613
ENST00000380394.9,788,1.5230935172231366,22998
ENST00000380394.9,804,1.3894880760427646,34204
ENST00000380394.9,805,1.1723214316052002,79907
ENST00000380394.9,812,1.5307752684615052,27524
ENST00000380394.9,813,1.4728908297978025,46002
ENST00000380394.9,820,1.782897305739945,11332
ENST00000380394.9,828,1.3613431577907171,43061
ENST00000380394.9,829,1.3613431577907171,43061
ENST00000380394.9,1047,0.8960369552305629,35463
ENST00000380394.9,1054,1.2340121706055125,53030
ENST00000380394.9,1055,1.3107634759450697,30868
ENST00000380394.9,1058,0.8416990007849579,24406
ENST00000380394.9,1125,1.358461972509715,27200
ENST00000380394.9,1141,1.27872282375685,16096
ENST00000380394.9,1185,1.207908236785982,13531
ENST00000380394.9,1245,1.9521083194570328,28882
ENST00000380394.9,1248,1.8712550994390624,27088
ENST00000380394.9,1287,1.5155517203594129,18321
ENST00000380394.9,1290,1.1913493514055309,52137
