chromosome,position,rsr,t_read,c_read,total_reads,strand
chr7,30634729,2.823792729245795,770,387,1157,+
chr7,30634731,2.823792729245795,770,387,1157,+
chr7,30638492,1.8084265410814901,767,516,1283,+
chr7,30639581,2.122661122661123,1020,702,1722,+
chr7,30639612,1.5952455536077819,2790,1708,4498,+
chr7,30639631,0.6792452830188679,1385,1006,2391,+
chr7,30649280,0.5580357142857143,1414,1131,2545,+
chr7,30651844,1.8268613607188704,1154,778,1932,+
chr7,30655569,1.457610484080478,1051,706,1757,+
chr7,30655644,1.7833333333333334,855,524,1379,+
chr7,30655657,1.9017909188528823,2593,1861,4454,+
chr7,30655658,1.9400313971742544,1836,1273,3109,+
chr7,30656746,1.6502782137252108,1070,814,1884,+
chr7,30656775,1.565839243498818,1018,704,1722,+
chr7,30661018,2.149794238683128,652,485,1137,+
chr7,30661045,2.467408585055644,775,591,1366,+
chr7,30661079,0.4845557543231961,716,644,1360,+
chr7,30661096,0.9311628568939833,1733,1391,3124,+
chr7,30662048,0.6653939604304061,1277,945,2222,+
chr7,30671121,0.6354725659840105,1054,793,1847,+
chr7,30672010,1.9521776290674266,1622,1267,2889,+
chr7,30673369,1.83781512605042,728,679,1407,+
chr7,35872464,1.711684210526316,706,379,1085,+
chr7,35872467,2.0138209635442452,977,647,1624,+
chr7,35919457,1.7796252309316445,612,420,1032,+
chr7,35925482,2.1484803188839066,615,445,1060,+
chr7,35937956,2.40092914520591,1704,1098,2802,+
chr7,35937957,2.621173469387755,1232,783,2015,+
chr7,35937958,2.621173469387755,1232,783,2015,+
chr7,35942734,2.38012987012987,893,699,1592,+
chr7,35942736,2.38012987012987,893,699,1592,+
chr7,35943883,1.713159824046921,718,495,1213,+
chr7,35944063,1.3755892766359135,1047,723,1770,+
chr7,36435917,0.9855261018051716,605,472,1077,+
chr7,36435919,0.9855261018051716,605,472,1077,+
chr7,36438800,2.267523364485981,1293,855,2148,+
chr7,36438802,2.267523364485981,1293,855,2148,+
chr7,36438808,2.0106951871657754,751,441,1192,+
chr7,36438823,1.631468932710188,1724,1098,2822,+
chr7,36438826,2.040901213171577,919,576,1495,+
chr7,36438835,1.9665543168265491,1024,664,1688,+
chr7,36438837,0.671820426351921,1274,721,1995,+
chr7,36438844,1.5592053606803447,2720,1672,4392,+
chr7,36438856,1.02481506944084,2965,2079,5044,+
chr7,36438865,1.9142351900972587,1731,1391,3122,+
chr7,36445967,2.1610177665125225,723,552,1275,+
chr7,36447480,1.9420950306093878,901,723,1624,+
chr7,36450182,2.323687913801762,959,596,1555,+
chr7,36458906,2.3598638257909257,934,630,1564,+
chr7,36458907,0.6583512544802868,1311,774,2085,+
chr7,36458911,1.6464425690945028,2280,1628,3908,+
chr7,36458913,1.415925804290261,4875,3299,8174,+
chr7,36458914,1.8089842973563903,2394,1754,4148,+
chr7,36459854,1.7171201814058956,698,440,1138,+
chr7,36459914,2.995654108906863,1139,869,2008,+
chr7,36466619,1.635016835016835,606,395,1001,+
chr7,36466624,2.278645833333333,629,431,1060,+
chr7,36492157,1.7682072829131654,605,475,1080,+
chr7,36492454,1.6383082158483224,1010,560,1570,+
chr7,36492462,0.5534031967820472,1306,704,2010,+
chr7,36492469,0.5094722598105548,1505,738,2243,+
chr7,36492918,3.493203883495145,770,514,1284,+
chr7,39726340,11.801879493121453,1032,559,1591,+
chr7,39726341,24.879310344827584,591,579,1170,+
chr7,39726342,19.215443328817443,2999,2695,5694,+
chr7,39726343,19.922062034776914,2490,2476,4966,+
chr7,39726344,6.632686980609417,729,721,1450,+
chr7,39726363,0.3609937849435011,554,668,1222,+
chr7,39736417,2.644453090262339,970,691,1661,+
chr7,39745785,1.2821279777801518,705,406,1111,+
chr7,39745787,1.2821279777801518,705,406,1111,+
chr7,39746160,6.298151001540831,544,471,1015,+
chr7,39746161,6.298151001540831,544,471,1015,+
chr7,39746162,12.963290608850128,639,651,1290,+
chr7,42974615,0.47742537792195766,924,666,1590,+
chr7,42974668,2.098105263157895,905,569,1474,+
chr7,42974671,2.0651465798045603,950,613,1563,+
chr7,42974685,1.835901635391581,1330,875,2205,+
chr7,42976989,1.6367711573741726,2182,1790,3972,+
chr7,42977038,1.603045692634263,2029,1422,3451,+
chr7,42977039,1.603045692634263,2029,1422,3451,+
chr7,42977051,1.6169162995594717,591,453,1044,+
chr7,42977052,1.8684654300168635,1107,592,1699,+
chr7,43659218,2.512118018967334,595,510,1105,+
chr7,43830879,0.3806818181818182,602,439,1041,+
chr7,43830880,0.3806818181818182,602,439,1041,+
chr7,43843287,0.9882263891679548,715,501,1216,+
chr7,43843358,0.4127131963443739,708,418,1126,+
chr7,43843360,0.4127131963443739,708,418,1126,+
chr7,43846592,1.8558678518731784,972,750,1722,+
chr7,43846593,1.8558678518731784,972,750,1722,+
chr7,44507771,0.984900163775037,676,541,1217,+
chr7,44507918,0.6592496304225927,738,502,1240,+
chr7,44685034,0.9032153032153032,583,454,1037,+
chr7,44685035,0.9032153032153032,583,454,1037,+
chr7,44685043,1.1023066245628788,729,608,1337,+
chr7,44685064,2.2842505495538394,1113,776,1889,+
chr7,44714060,1.303668755684885,582,474,1056,+
chr7,44733573,0.3052601322219028,943,496,1439,+
chr7,44733574,0.3052601322219028,943,496,1439,+
chr7,44735640,2.0364741641337387,602,422,1024,+
chr7,44737338,2.178920993907509,614,441,1055,+
chr7,44748027,1.6645169036614784,1011,687,1698,+
chr7,44748028,1.6054446723664864,871,599,1470,+
chr7,44748509,51.6035300263195,880,532,1412,+
chr7,44748510,49.968717790213326,1110,855,1965,+
chr7,44748528,6.786330931852243,362,680,1042,+
chr7,44748539,0.18528346305022034,991,1378,2369,+
chr7,44748540,0.1792443739749656,886,1139,2025,+
chr7,44836277,0.8365252052872408,15947,4899,20846,+
chr7,44836278,0.9005090863265166,31937,13269,45206,+
chr7,44836279,0.9005090863265166,31937,13269,45206,+
chr7,44836282,1.9379055656518243,16338,6248,22586,+
chr7,44836348,1.6394547954727474,8281,2450,10731,+
chr7,44836366,1.8105851860939892,11249,4611,15860,+
chr7,44836380,1.581782310350254,26835,14425,41260,+
chr7,44836381,1.6542606591072357,15984,6930,22914,+
chr7,44836384,1.2255042699456469,8180,5593,13773,+
chr7,44838382,1.8206896551724137,639,463,1102,+
chr7,44838846,1.4008843294695024,32718,21928,54646,+
chr7,44839346,1.2294293699802235,37861,25759,63620,+
chr7,44840982,1.421889898647626,3505,1814,5319,+
chr7,44840986,1.3351886865256986,2196,1363,3559,+
chr7,44840991,1.5582374384595319,6353,3871,10224,+
chr7,44840992,1.6389569537053787,9351,5679,15030,+
chr7,44840994,1.7849748237663643,5103,3309,8412,+
chr7,44841010,1.445120313507268,5118,3504,8622,+
chr7,44841019,1.4423416347086817,7373,3763,11136,+
chr7,44841020,1.3693263922105063,17893,11465,29358,+
chr7,44841032,1.290095210383105,12197,7088,19285,+
chr7,44841033,1.3074191832662663,16144,10833,26977,+
chr7,44841035,1.3778668448007123,7292,4490,11782,+
chr7,44841040,1.2883843955024024,24038,14424,38462,+
chr7,44841041,1.1699859347837454,15905,11422,27327,+
chr7,44841042,1.344977312886813,15146,8662,23808,+
chr7,55223536,2.266109422492401,1146,699,1845,+
chr7,55223538,2.266109422492401,1146,699,1845,+
chr7,55225416,0.6765908831908831,585,468,1053,+
chr7,55274198,3.0603492131029104,2113,1331,3444,+
chr7,55274204,1.883613462560831,2349,1286,3635,+
chr7,55274205,1.883613462560831,2349,1286,3635,+
chr7,55274215,2.068210862619808,1176,625,1801,+
chr7,55274228,1.6300982366336487,4579,2801,7380,+
chr7,55274230,1.6974824120603011,3156,1989,5145,+
chr7,55274245,1.9067499106598558,2045,1412,3457,+
chr7,55274249,2.3100349696781906,2151,1557,3708,+
chr7,55274253,1.479653238143804,2417,1854,4271,+
chr7,55274621,2.031307686627778,785,466,1251,+
chr7,55274627,1.8406177348589128,2563,1552,4115,+
chr7,55274628,1.7084883923967005,2861,1701,4562,+
chr7,55274638,1.605745186296574,1092,743,1835,+
chr7,55274866,1.8422419614565475,864,620,1484,+
chr7,55274884,2.550570228091237,738,391,1129,+
chr7,55277684,2.898995362987123,1012,631,1643,+
chr7,55493094,1.5422750743865186,1278,945,2223,+
chr7,55840918,0.9695223549014164,797,553,1350,+
chr7,55840919,0.9695223549014164,797,553,1350,+
chr7,55840925,2.283878075651854,690,388,1078,+
chr7,55840927,3.6003800201601246,990,614,1604,+
chr7,55840974,2.213376835236541,847,612,1459,+
chr7,56020948,0.764890678385338,936,723,1659,+
chr7,56022604,1.6602498215986612,956,661,1617,+
chr7,56045837,0.4535278994203138,778,627,1405,+
chr7,56045861,4.485718915450024,629,521,1150,+
chr7,56046052,0.3941898476531179,580,522,1102,+
chr7,56049193,1.671008089965001,808,600,1408,+
chr7,56049918,2.6890380313199107,600,446,1046,+
chr7,56049920,2.638483965014577,904,685,1589,+
chr7,56049921,2.58974358974359,605,467,1072,+
chr7,56062605,0.5297719594594594,578,443,1021,+
chr7,56062609,1.7980597680642283,644,471,1115,+
chr7,56062631,1.0760526715957162,2788,2058,4846,+
chr7,56062632,1.0403816023866246,1446,1001,2447,+
chr7,56067070,2.239145183175034,942,736,1678,+
chr7,56067245,1.0873383908537237,1070,840,1910,+
chr7,56119480,1.713861264726559,959,546,1505,+
chr7,56119486,0.4470083487940631,770,351,1121,+
chr7,56119504,1.873098786295898,1015,565,1580,+
chr7,56119605,1.3636298387309178,1435,811,2246,+
chr7,56119608,1.5296442687747036,1061,505,1566,+
chr7,56119643,0.5402146001467351,560,463,1023,+
chr7,56119646,1.927019597410659,700,536,1236,+
chr7,56119661,2.0448529411764707,617,479,1096,+
chr7,56119667,1.827942132639792,881,768,1649,+
chr7,56119670,1.2060724874733575,1639,1224,2863,+
chr7,56120138,2.1643779463004718,879,696,1575,+
chr7,56120140,1.2896164264289895,3183,2087,5270,+
chr7,56125737,1.2186403451498706,3706,2672,6378,+
chr7,56126346,1.537894923677671,1332,938,2270,+
chr7,56128091,1.5730602742715798,960,742,1702,+
chr7,56128550,1.5138951209813312,4140,2949,7089,+
chr7,56128554,1.432955242879549,1575,1188,2763,+
chr7,56130768,1.9173510016175188,1162,845,2007,+
chr7,56130805,1.4917152542372882,1641,1249,2890,+
chr7,56130954,1.372755373202363,9521,6902,16423,+
chr7,56136174,2.057084607543323,1008,653,1661,+
chr7,56136175,2.057084607543323,1008,653,1661,+
chr7,56136215,3.057739360204484,1134,858,1992,+
chr7,56136232,0.5641211681480137,621,446,1067,+
chr7,56136283,2.0885913687508904,610,412,1022,+
chr7,56136304,2.7282608695652177,752,482,1234,+
chr7,56140703,0.6146240438253666,919,586,1505,+
chr7,56140797,1.1087906750849923,760,567,1327,+
chr7,56140798,1.1087906750849923,760,567,1327,+
chr7,56147300,1.5058198362939743,604,440,1044,+
chr7,56147361,0.551296093464768,754,497,1251,+
chr7,56147637,0.5951923773639591,1132,745,1877,+
chr7,56147824,0.9776666189785198,2484,1731,4215,+
chr7,56147825,0.9776666189785198,2484,1731,4215,+
chr7,56148070,0.2792803263589788,904,690,1594,+
chr7,56148077,0.7071762222091552,766,418,1184,+
chr7,56148079,0.9749033698078284,813,470,1283,+
chr7,56148080,2.258425373758522,1290,856,2146,+
chr7,56148084,1.7588087039841946,1889,1442,3331,+
chr7,56148085,1.474271579475341,2521,1924,4445,+
chr7,56148225,0.6108590810728803,1148,685,1833,+
chr7,56148226,0.7043104030967224,1171,656,1827,+
chr7,66420747,3.97603570867775,855,634,1489,+
chr7,66420756,4.37,620,599,1219,+
chr7,66420758,4.37,620,599,1219,+
chr7,66420762,2.3938397892823806,636,655,1291,+
chr7,66420765,1.901006923526584,772,747,1519,+
chr7,66420774,2.8253242111227888,732,690,1422,+
chr7,66420775,0.497393117831074,529,547,1076,+
chr7,66420790,1.5969477107830872,490,570,1060,+
chr7,73101029,0.5154954465135245,1516,1050,2566,+
chr7,73101030,0.5852017937219731,1214,891,2105,+
chr7,73101031,0.5469088185695691,2730,1941,4671,+
chr7,73101042,1.7395447165782068,1626,1065,2691,+
chr7,73101045,1.6379577101598763,793,553,1346,+
chr7,73101209,2.482084170126728,1668,1266,2934,+
chr7,73105277,2.711417713152677,886,711,1597,+
chr7,73105279,1.9662508121337643,1388,1049,2437,+
chr7,73107665,1.226461568775034,825,632,1457,+
chr7,73111959,3.978069446751952,583,462,1045,+
chr7,73111960,3.9707519141325545,929,724,1653,+
chr7,73111995,0.44348789905962643,747,606,1353,+
chr7,73602004,1.2344551777692891,1821,1185,3006,+
chr7,73602005,1.337426201604167,2741,1789,4530,+
chr7,73602007,1.81351555611538,1328,933,2261,+
chr7,73602009,1.5472620946305158,855,494,1349,+
chr7,73602018,1.507309090909091,1010,624,1634,+
chr7,73602021,1.861235806707156,761,540,1301,+
chr7,73602022,0.545352016404648,1181,835,2016,+
chr7,73602027,1.4236887894606014,1184,893,2077,+
chr7,73604011,2.964533111665281,822,400,1222,+
chr7,73604015,1.7307209557966172,1656,1015,2671,+
chr7,73604225,0.4755484740777056,775,397,1172,+
chr7,73609079,2.00131221719457,1922,974,2896,+
chr7,73609081,2.1165168448331717,2930,1511,4441,+
chr7,73609082,2.104037432585108,3036,1645,4681,+
chr7,73609084,1.9552921158667322,4204,2362,6566,+
chr7,73609085,2.2080306698950767,2117,1238,3355,+
chr7,73609088,2.4786367623104875,1098,693,1791,+
chr7,73609101,1.7214345052561488,3120,1806,4926,+
chr7,73609123,1.7610194317119385,2437,1324,3761,+
chr7,73609127,1.5624053775812996,1289,673,1962,+
chr7,73609128,1.8681136916014045,1676,1287,2963,+
chr7,73609135,1.8335301062573792,1552,846,2398,+
chr7,73609154,1.7519464775342595,10523,7025,17548,+
chr7,73609155,1.7519464775342595,10523,7025,17548,+
chr7,73609161,2.3320553984389747,8716,6462,15178,+
chr7,73609162,2.7244749296818416,5553,4397,9950,+
chr7,73609166,1.6091847769211987,7331,5231,12562,+
chr7,73609167,1.6091847769211987,7331,5231,12562,+
chr7,73609498,1.942684766214178,597,506,1103,+
chr7,73609557,2.68945945945946,641,369,1010,+
chr7,73609630,0.3233160621761657,623,385,1008,+
chr7,73609631,0.37099602701168727,1366,695,2061,+
chr7,73609875,1.0693374422187982,693,471,1164,+
chr7,73609876,1.0693374422187982,693,471,1164,+
chr7,73609890,2.1757084636608552,1427,959,2386,+
chr7,73609891,1.4788604771108127,1625,1025,2650,+
chr7,73609990,1.386252019732185,2055,1543,3598,+
chr7,73609991,0.5115656530990459,1027,856,1883,+
chr7,73609999,2.0173353509533074,1283,1008,2291,+
chr7,73610003,0.5100190407108531,749,537,1286,+
chr7,73610008,0.5035260670506573,1090,887,1977,+
chr7,73610010,0.5656155808022258,573,453,1026,+
chr7,73610015,1.6025,640,543,1183,+
chr7,73610352,4.071341463414634,606,409,1015,+
chr7,73610386,1.3416697017047126,1108,703,1811,+
chr7,73610521,8.319520881001438,3413,1751,5164,+
chr7,73610523,7.66103710632448,3927,2085,6012,+
chr7,73610526,18.802038284186313,2267,1694,3961,+
chr7,73610544,3.4445422535211274,601,567,1168,+
chr7,73610624,0.8511783618525357,1083,789,1872,+
chr7,73610664,2.077679669162848,640,388,1028,+
chr7,73610667,1.1065550999544398,1531,908,2439,+
chr7,73610669,1.1065550999544398,1531,908,2439,+
chr7,73610678,0.6448170731707318,845,655,1500,+
chr7,73610679,1.5573698658246493,2226,1631,3857,+
chr7,73610680,1.67920059215396,1193,964,2157,+
chr7,73610710,0.7629670191565379,2072,1525,3597,+
chr7,73611148,1.745369341200842,988,660,1648,+
chr7,73611169,1.7981499202551836,828,474,1302,+
chr7,73611172,2.369145569620253,650,394,1044,+
chr7,73611173,3.0373406193078325,919,548,1467,+
chr7,73611188,3.4830252100840333,941,594,1535,+
chr7,73611205,1.3906577062906245,1941,1251,3192,+
chr7,74105355,1.9773175542406312,801,506,1307,+
chr7,74105357,1.9773175542406312,801,506,1307,+
chr7,74131248,2.1036217303822937,614,496,1110,+
chr7,74131249,2.905920359345562,931,702,1633,+
chr7,74146959,2.943714303252262,702,479,1181,+
chr7,75583375,1.286720024525637,753,558,1311,+
chr7,75583451,1.778794813119756,635,413,1048,+
chr7,75583454,1.109703669342353,1011,699,1710,+
chr7,75583456,0.2576374126935924,706,444,1150,+
chr7,75609787,1.8160221354565604,591,482,1073,+
chr7,75611542,0.34452517430783275,666,427,1093,+
chr7,75611633,2.7639404143966053,588,431,1019,+
chr7,75612945,2.110919873833002,780,574,1354,+
chr7,75613121,2.658672884674154,1035,782,1817,+
chr7,75614470,3.090185676392573,698,347,1045,+
chr7,75614472,2.4014082469254885,886,489,1375,+
chr7,75615294,2.3350138886730956,602,417,1019,+
chr7,75615341,2.4289843909340907,715,459,1174,+
chr7,75615349,0.4192107222635889,562,473,1035,+
chr7,75615753,0.7692585895117541,708,473,1181,+
chr7,75615754,0.7692585895117541,708,473,1181,+
chr7,75684158,1.7798833819241984,725,538,1263,+
chr7,75684186,0.4430558424567927,756,617,1373,+
chr7,75684196,1.032567084078712,1722,1299,3021,+
chr7,75684197,1.854914933837429,784,643,1427,+
chr7,75684198,1.032567084078712,1722,1299,3021,+
chr7,75684202,0.6990972442191955,1192,769,1961,+
chr7,75684209,1.5601639059925418,1410,886,2296,+
chr7,75684211,2.2882548573429022,1256,984,2240,+
chr7,75684213,1.3690016083731429,1652,1081,2733,+
chr7,75684214,1.789134115723711,1750,1037,2787,+
chr7,75684219,0.7391891891891892,1640,1294,2934,+
chr7,75684284,0.5658730158730159,850,739,1589,+
chr7,75684289,1.5881185376661746,982,676,1658,+
chr7,75687358,0.5392035233546306,914,657,1571,+
chr7,75689692,1.0058748023696193,2053,1731,3784,+
chr7,75692899,2.498069271107032,1732,1385,3117,+
chr7,75693741,2.958333333333333,638,485,1123,+
chr7,75694130,2.569948186528497,867,578,1445,+
chr7,75694183,1.8492377663606503,997,765,1762,+
chr7,75695596,1.4927279874213837,1084,847,1931,+
chr7,75695693,1.7506628531694373,1742,1326,3068,+
chr7,75695755,0.5040262745180778,1747,1280,3027,+
chr7,75931991,0.7905970343985248,1926,1162,3088,+
chr7,75932089,2.49057075059323,766,470,1236,+
chr7,75932216,0.509815977391372,2165,1117,3282,+
chr7,75932217,0.509815977391372,2165,1117,3282,+
chr7,75932218,2.3433246988199503,1095,736,1831,+
chr7,75932219,2.3433246988199503,1095,736,1831,+
chr7,75932229,2.037914188615123,618,427,1045,+
chr7,75932243,2.355769230769231,734,493,1227,+
chr7,75932245,2.355769230769231,734,493,1227,+
chr7,75932299,0.5284064231383229,661,462,1123,+
chr7,75932318,1.752344877344877,1004,503,1507,+
chr7,75932327,1.8415131753386025,3554,2421,5975,+
chr7,75932328,1.9038465120610968,1596,1192,2788,+
chr7,75932330,3.435648148148148,904,674,1578,+
chr7,75932384,1.587550054605024,889,669,1558,+
chr7,75933157,1.5491420337946993,886,618,1504,+
chr7,75933173,1.281808015098898,2486,1981,4467,+
chr7,75933174,1.4824774427140592,3081,2137,5218,+
chr7,75933175,1.617068988260124,1065,721,1786,+
chr7,75933315,1.6999962168501497,1095,800,1895,+
chr7,75933404,1.8062224232646846,835,582,1417,+
chr7,75933413,1.8579166666666664,636,399,1035,+
chr7,75933421,1.793103448275862,727,461,1188,+
chr7,75933427,2.1921553398058253,1007,514,1521,+
chr7,77261668,2.521951219512195,751,409,1160,+
chr7,77261680,1.9191050779286072,930,662,1592,+
chr7,77261700,3.617304264363088,1146,857,2003,+
chr7,77261704,1.877661344858107,4097,2815,6912,+
chr7,77261705,2.0244005209530376,2577,2060,4637,+
chr7,77261707,1.5768076294692048,1659,848,2507,+
chr7,77261713,1.5505193523475125,6940,3883,10823,+
chr7,77261714,1.5505193523475125,6940,3883,10823,+
chr7,79828611,0.9626928471248248,571,459,1030,+
chr7,79828613,1.6528085724984793,831,701,1532,+
chr7,79828614,0.7514156029110688,968,688,1656,+
chr7,79828616,1.2822770239171726,995,783,1778,+
chr7,79828622,3.08875128998968,948,740,1688,+
chr7,79828623,3.08875128998968,948,740,1688,+
